and	CC	00001101	O
the	DT	111110	O
activities	NNS	1011100011	O
designed	VBN	001100100	O
to	TO	000110	O
further	VB	1100101011	O
them	PRP	10011110	O
.	.	0110	O

We	PRP	010100	O
have	VBP	00100110	O
tracked	VBN	00110110010	O
and	CC	00001101	O
profiled	VBN	X	O
this	DT	1111110	O
group	NN	1011101001	O
through	IN	00011111110110	O
multiple	JJ	1110111111	O
investigations	NNS	1010110011	O
,	,	00000	O
endpoint	NN	101010000	O
and	CC	00001101	O
network	NN	101010010	O
detections	NNS	101100110	O
,	,	00000	O
and	CC	00001101	O
continuous	JJ	110011000	O
monitoring	NN	10111111110	O
.	.	0110	O

Our	PRP$	0100011	O
visibility	NN	1010110010	O
into	IN	0001111111010	O
APT28	NNP	00111111010	O
’	NNP	X	O
s	NN	011101011	O
operations	NNS	1011100011	O
,	,	00000	O
which	WDT	00101011	O
date	NN	10101111110	O
to	TO	000110	O
at	IN	000111111110	O
least	JJS	001111111101	O
2007	CD	0011111010	O
,	,	00000	O
has	VBZ	001001110	O
allowed	VBN	00111010110	O
us	PRP	10011001	O
to	TO	000110	O
understand	VB	0011100110	O
the	DT	111110	O
group	NN	1011101001	O
’	NNP	X	O
s	NN	011101011	O
malware	NN	10100010	O
,	,	00000	O
operational	JJ	1100101011	O
changes	NNS	10010010	O
,	,	00000	O
and	CC	00001101	O
motivations	NNS	1011100011	O
.	.	0110	O

This	DT	0100110	O
intelligence	NN	110110011	O
has	VBZ	001001110	O
been	VBN	00101101	O
critical	JJ	001111111010	O
to	TO	000110	O
protecting	VBG	00111011100	O
and	CC	00001101	O
informing	VBG	X	O
our	PRP$	111111110	O
clients	NNS	10111001110	O
,	,	00000	O
exposing	VBG	001110110111	O
this	DT	1111110	O
threat	NN	110111100	O
,	,	00000	O
and	CC	00001101	O
strengthening	VBG	X	O
our	PRP$	111111110	O
confidence	NN	110110110	O
in	IN	0001110	O
attributing	VBG	00110111110	O
APT28	NNP	00111111010	O
to	TO	000110	O
the	DT	111110	O
Russian	JJ	110111010	O
Government	NNP	110110110	O
.	.	0110	O

SPECIAL	JJ	X	O
REPORT	NNP	X	O
/	NNP	011101100	O
APT28	NNP	00111111010	O
:	:	O	O
AT	VBP	X	O
THE	NNP	X	O
CENTER	NNP	X	O
OF	IN	X	O
THE	NNP	X	O
STORM	NNP	X	O
1	CD	00111110010	O
OVERVIEW	NN	X	O
On	IN	01011101	O
December	NNP	001111010	O
29	CD	001111100110	O
,	,	00000	O
2016	CD	X	O
,	,	00000	O
the	DT	111110	O
Department	NNP	101101010	O
of	IN	00010	O
Homeland	NNP	0111000	O
Security	NNP	0111000	O
(	(	0111101110	O
DHS	NNP	X	O
)	)	01111000	O
and	CC	00001101	O
Federal	NNP	000010110	O
Bureau	NNP	101011101	O
of	IN	00010	O
Investigation	NNP	X	O
(	(	0111101110	O
FBI	NNP	011111110	O
)	)	01111000	O
released	VBD	0011011101011	O
a	DT	11110	O
Joint	JJ	0111110110	O
Analysis	NN	010000	O
Report	NNP	011101000	O
confirming	VBG	X	O
FireEye	NNP	00111111011	O
’	NNP	X	O
s	VBD	011101011	O
long	JJ	0011111110111	O
held	JJ	00110110101	O
public	JJ	1101110110	O
assessment	NN	X	O
that	IN	00001111	O
the	DT	111110	O
Russian	JJ	110111010	O
Government	NN	110110110	O
sponsors	NNS	1011100011	O
APT28	NNP	00111111010	O
.	.	0110	O

Since	IN	01011101	O
at	IN	000111111110	O
least	JJS	001111111101	O
2007	CD	0011111010	O
,	,	00000	O
APT28	NNP	00111111010	O
has	VBZ	001001110	O
engaged	VBN	00110110110	O
in	IN	0001110	O
extensive	JJ	1100101011	O
operations	NNS	1011100011	O
in	IN	0001110	O
support	NN	10010101	O
of	IN	00010	O
Russian	JJ	110111010	O
strategic	JJ	1100111011	O
interests	NNS	1011100110	O
.	.	0110	O

The	DT	010010	O
group	NN	1011101001	O
,	,	00000	O
almost	RB	001011111000	O
certainly	RB	0010111100	O
compromised	VBN	101010101	O
of	IN	00010	O
a	DT	11110	O
sophisticated	JJ	1100111011	O
and	CC	00001101	O
prolific	JJ	X	O
set	NN	100000	O
of	IN	00010	O
developers	NNS	10111001110	O
and	CC	00001101	O
operators	NNS	10111001111	O
,	,	00000	O
has	VBZ	001001110	O
historically	RB	X	O
collected	VBN	0011010100	O
intelligence	NN	110110011	O
on	IN	0001111110	O
defense	NN	110110011	O
and	CC	00001101	O
geopolitical	JJ	110010100	O
issues	NNS	10111110101	O
.	.	0110	O

APT28	NNP	00111111010	O
espionage	NN	1010110100	O
activity	NN	101110111111	O
has	VBZ	001001110	O
primarily	RB	001011111010	O
targeted	JJ	110011100	O
entities	NNS	101110010	O
in	IN	0001110	O
the	DT	111110	O
U.S.	NNP	110111110	O
,	,	00000	O
Europe	NNP	0011111011	O
,	,	00000	O
and	CC	00001101	O
the	DT	111110	O
countries	NNS	101111011	O
of	IN	00010	O
the	DT	111110	O
former	JJ	1100001	O
Soviet	NNP	11011100	O
Union	NNP	1011100011	O
,	,	00000	O
including	VBG	001110110110	O
governments	NNS	11011010	O
and	CC	00001101	O
militaries	NNS	110110011	O
,	,	00000	O
defense	NN	110110011	O
attaches	NNS	X	O
,	,	00000	O
media	NNS	110110111	O
entities	NNS	101110010	O
,	,	00000	O
and	CC	00001101	O
dissidents	NNS	101110010	O
and	CC	00001101	O
figures	NNS	X	B-Entity
opposed	VBN	001100110	I-Entity
to	TO	000110	I-Entity
the	DT	111110	I-Entity
current	JJ	1101110111	I-Entity
Russian	JJ	110111010	I-Entity
Government	NN	110110110	I-Entity
.	.	0110	O

Over	IN	01011111	O
the	DT	111110	O
past	JJ	1010111100	O
two	CD	11101101	O
years	NNS	101111010	O
,	,	00000	O
Russia	NNP	0011111011	O
appears	VBZ	00110000	O
to	TO	000110	O
have	VB	00100110	O
increasingly	RB	111000	O
leveraged	VBN	0011011100	O
APT28	NNP	00111111010	O
to	TO	000110	O
conduct	VB	00111001110	O
information	NN	10011101	O
operations	NNS	1011100011	O
commensurate	VBP	X	O
with	IN	000111100	O
broader	JJR	1100110110	O
strategic	JJ	1100111011	O
military	JJ	110110010	O
doctrine	NN	101110111110	O
.	.	0110	O

After	IN	01011101	O
compromising	VBG	00111011100	O
a	DT	11110	O
victim	NN	101010111	O
organization	NN	1011101101	O
,	,	00000	O
APT28	NNP	00111111010	O
will	MD	001001010	O
steal	VB	00111001111	B-Verb
internal	JJ	1100101111	B-Entity
data	NNS	10011100	I-Entity
that	WDT	00001111	O
is	VBZ	00100011	O
then	RB	001011111011	O
leaked	VBN	101010101	O
to	TO	000110	O
further	RBR	1100101011	O
political	JJ	110110010	O
narratives	NNS	X	O
aligned	VBN	X	O
with	IN	000111100	O
Russian	JJ	110111010	O
interests	NNS	1011100110	O
.	.	0110	O

To	TO	01011101	O
date	NN	10101111110	O
these	DT	11101110	O
have	VBP	00100110	O
included	VBN	00110110110	O
the	DT	111110	O
conflict	NN	1011100011	O
in	IN	0001110	O
Syria	NNP	0011111011	O
,	,	00000	O
NATO-Ukraine	NNP	X	O
relations	NNS	101110010	O
,	,	00000	O
the	DT	111110	O
European	NNP	1101110111	O
Union	NNP	1011100011	O
refugee	NN	X	O
and	CC	00001101	O
migrant	JJ	X	O
crisis	NN	X	O
,	,	00000	O
the	DT	111110	O
2016	CD	X	O
Olympics	NNPS	X	O
and	CC	00001101	O
Paralympics	NNPS	X	O
Russian	JJ	110111010	O
athlete	NN	X	O
doping	VBG	X	O
scandal	NN	X	O
,	,	00000	O
public	JJ	1101110110	O
accusations	NNS	X	O
regarding	VBG	000111101111	O
Russian	JJ	110111010	O
state-sponsored	JJ	11011100	O
hacking	NN	110110110	O
,	,	00000	O
and	CC	00001101	O
the	DT	111110	O
2016	CD	X	O
U.S.	NNP	110111110	O
presidential	JJ	X	O
election	NN	X	O
.	.	0110	O

This	DT	0100110	O
report	NN	10111011110	O
details	NNS	10111111111	O
our	PRP$	111111110	O
observations	NNS	10111111111	O
of	IN	00010	O
APT28	NNP	00111111010	O
’	NNP	X	O
s	NN	011101011	O
targeting	NN	001011111110	O
,	,	00000	O
and	CC	00001101	O
our	PRP$	111111110	O
investigation	NN	1010110010	O
into	IN	0001111111010	O
a	DT	11110	O
related	JJ	001100101	O
breach	NN	10101111110	O
.	.	0110	O

We	PRP	010100	O
also	RB	0010111100	O
provide	VBP	0011100101	O
an	DT	11111110	O
update	NN	1100101111	O
on	IN	0001111110	O
shifts	NNS	X	O
in	IN	0001110	O
the	DT	111110	O
group	NN	1011101001	O
’	NNP	X	O
s	VBZ	011101011	O
tool	NN	101001001	O
development	NN	101011000	O
and	CC	00001101	O
use	NN	10010110	O
,	,	00000	O
and	CC	00001101	O
summarize	VB	001110001	O
the	DT	111110	O
tactics	NNS	10111110100	O
APT28	NNP	00111111010	O
employs	VBZ	001001111	O
to	TO	000110	O
compromise	VB	10010100	O
its	PRP$	1111111111	O
victims	NNS	10111001110	O
.	.	0110	O

SPECIAL	JJ	X	O
REPORT	NNP	X	O
/	NNP	011101100	O
APT28	NNP	00111111010	O
:	:	O	O
AT	VBP	X	O
THE	NNP	X	O
CENTER	NNP	X	O
OF	IN	X	O
THE	NNP	X	O
STORM	NNP	X	O
2	CD	00111110010	O
APT28	NNP	00111111010	O
TARGETING	NNP	X	O
AND	CC	X	O
INTRUSION	NN	X	O
ACTIVITY	NNP	X	O
In	IN	01011100	O
October	NNP	001111010	O
2014	CD	0011111010	O
,	,	00000	O
FireEye	NNP	00111111011	O
released	VBD	0011011101011	O
APT28	NNP	00111111010	O
:	:	O	O
A	DT	0100111	O
Window	NNP	11010101110	O
into	IN	0001111111010	O
Russia	NNP	0011111011	O
’	NNP	X	O
s	VBD	011101011	O
Cyber	NNP	0111000	O
Espionage	NNP	0111000	O
Operations	NNP	0111000	O
?	.	011101110	O
,	,	00000	O
and	CC	00001101	O
characterized	VBD	X	O
APT28	NNP	00111111010	O
’	NNP	X	O
s	NN	011101011	O
activity	NN	101110111111	O
as	IN	00001110	O
aligning	VBG	X	B-Verb
with	IN	000111100	B-Preposition
the	DT	111110	B-Entity
Russian	JJ	110111010	I-Entity
Government	NNP	110110110	I-Entity
’	NNP	X	I-Entity
s	NN	011101011	I-Entity
strategic	JJ	1100111011	I-Entity
intelligence	NN	110110011	I-Entity
requirements	NNS	10111110110	I-Entity
.	.	0110	O

While	IN	01011111	O
tracking	VBG	001110111010	O
APT28	NNP	00111111010	O
,	,	00000	O
we	PRP	00101000	O
noted	VBD	00110110101	O
the	DT	111110	O
group	NN	1011101001	O
’	VBZ	X	O
s	JJ	011101011	O
interest	NN	10011110	O
in	IN	0001110	O
foreign	JJ	1101110111	O
governments	NNS	11011010	O
and	CC	00001101	O
militaries	NNS	110110011	O
,	,	00000	O
particularly	RB	001110110110	O
those	DT	001111111010	O
of	IN	00010	O
European	JJ	1101110111	O
and	CC	00001101	O
Eastern	JJ	1110111111	O
European	JJ	1101110111	O
nations	NNS	10111111001	O
,	,	00000	O
as	RB	00001110	O
well	RB	001111111111	O
as	IN	00001110	O
regional	JJ	110010100	O
security	NN	11011000	O
organizations	NNS	101110010	O
,	,	00000	O
such	JJ	001111111110	O
as	IN	00001110	O
the	DT	111110	O
North	NNP	00111111100	O
Atlantic	NNP	X	O
Treaty	NNP	X	O
Organization	NNP	1011010011	O
(	(	0111101110	O
NATO	NNP	0011111011	O
)	)	01111000	O
and	CC	00001101	O
the	DT	111110	O
Organization	NNP	1011010011	O
for	IN	0001111010	O
Security	NNP	0111000	O
and	CC	00001101	O
Cooperation	NNP	X	O
in	IN	0001110	O
Europe	NNP	0011111011	O
(	(	0111101110	O
OSCE	NNP	X	O
)	)	01111000	O
,	,	00000	O
among	IN	0011101111110	O
others	NNS	10111001111	O
.	.	0110	O

Table	JJ	001111000	O
1	CD	00111110010	O
highlights	NNS	00111010110	O
some	DT	1110101110	O
recent	JJ	1100110101	O
examples	NNS	101111001	O
of	IN	00010	O
this	DT	1111110	O
activity	NN	101110111111	O
.	.	0110	O

SPECIAL	JJ	X	B-Entity
REPORT	NNP	X	I-Entity
/	NNP	011101100	I-Entity
APT28	NNP	00111111010	I-Entity
:	:	O	I-Entity
AT	VBP	X	I-Entity
THE	NNP	X	I-Entity
CENTER	NNP	X	I-Entity
OF	IN	X	I-Entity
THE	NNP	X	I-Entity
STORM	NNP	X	I-Entity
3	CD	00111110010	I-Entity
TABLE	NN	X	I-Entity
1	CD	00111110010	I-Entity
:	:	O	I-Entity
APT28	NNP	00111111010	I-Entity
TARG	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
TI	NNP	X	I-Entity
N	NNP	X	I-Entity
G	NNP	0111000	I-Entity
O	NNP	JJ	I-Entity
F	NNP	00111110010	I-Entity
P	NNP	X	I-Entity
O	NNP	JJ	I-Entity
LITIC	NNP	X	I-Entity
AL	NNP	X	I-Entity
ENTITI	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
S	NNP	X	I-Entity
AN	NNP	X	I-Entity
D	NNP	011111111110	I-Entity
I	PRP	0010100111	I-Entity
NTRUSIO	NNP	X	I-Entity
N	NNP	X	I-Entity
AC	NNP	X	I-Entity
TIVIT	NNP	X	I-Entity
Y	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
NTIT	NNP	X	I-Entity
Y	NNP	X	I-Entity
OSCE	NN	X	I-Entity
TIM	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
FR	NNP	X	I-Entity
AM	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
AP	NNP	X	I-Entity
T2	NNP	X	I-Entity
8	CD	001111100111	I-Entity
TARG	NNP	X	I-Entity
ETING	NNP	X	I-Entity
AN	NNP	X	I-Entity
D	NNP	011111111110	I-Entity
INTRUSION	NNP	X	I-Entity
AC	NNP	X	I-Entity
TIVIT	NNP	X	I-Entity
Y	NNP	X	I-Entity
NOVEMBER	NN	X	I-Entity
2016	CD	X	O
The	DT	010010	O
OSCE	NNP	X	O
confirmed	VBD	00110110010	O
that	IN	00001111	O
it	PRP	00101010	O
had	VBD	001001111	O
suffered	VBN	0011100100	O
an	DT	11111110	O
intrusion	NN	1010110100	O
,	,	00000	O
which	WDT	00101011	O
a	DT	11110	B-Entity
Western	JJ	1110111111	I-Entity
intelligence	NN	110110011	I-Entity
service	NN	101101111011	I-Entity
attributed	VBD	001100101	I-Entity
to	TO	000110	I-Entity
APT28.1	VB	X	I-Entity
Germany	NNP	0011111011	I-Entity
's	POS	00001000	I-Entity
Christian	NNP	X	I-Entity
Democratic	JJ	1100000	I-Entity
Union	NNP	1011100011	I-Entity
(	(	0111101110	I-Entity
CDU	NNP	X	I-Entity
)	)	01111000	I-Entity
APRIL	NNP	X	I-Entity
-	:	01111011110	I-Entity
MAY	NN	X	I-Entity
2016	CD	X	I-Entity
Researchers	NNS	010100	I-Entity
at	IN	000111111110	I-Entity
Trend	NNP	00111111011	I-Entity
Micro	NNP	1011101110	I-Entity
observed	VBD	00110110011	I-Entity
APT28	NNP	00111111010	I-Entity
establish	VB	00111001111	I-Entity
a	DT	11110	I-Entity
fake	NN	110010011	I-Entity
CDU	NNP	X	I-Entity
email	NN	110100111	I-Entity
server	NN	10110001	I-Entity
and	CC	00001101	I-Entity
launch	NN	00111001110	I-Entity
phishing	VBG	11010010	I-Entity
emails	NNS	101100111	I-Entity
against	IN	0001111111110	I-Entity
CDU	NNP	X	I-Entity
members	NNS	101111001	I-Entity
in	IN	0001110	B-Preposition
an	DT	11111110	B-Entity
attempt	NN	10011010	I-Entity
to	TO	000110	I-Entity
obtain	VB	0011100110	I-Entity
their	PRP$	1111111110	I-Entity
email	NN	110100111	I-Entity
credentials	NNS	101111101110	I-Entity
and	CC	00001101	I-Entity
access	NN	10011011	I-Entity
their	PRP$	1111111110	I-Entity
accounts.2,3	NN	X	I-Entity
Pussy	NNP	X	I-Entity
Riot	NNP	X	I-Entity
AUGUST	NN	X	I-Entity
2015	CD	X	I-Entity
APT28	NNP	00111111010	I-Entity
targets	NNS	1011100110	I-Entity
Russian	JJ	110111010	I-Entity
rockers	NNS	X	I-Entity
and	CC	00001101	O
dissidents	NNS	101110010	O
Pussy	NNP	X	O
Riot	NNP	X	O
via	IN	00011111110011	O
spear-phishing	JJ	11010010	O
emails.4	NN	X	O
NATO	NNP	0011111011	O
,	,	00000	O
Afghan	NNP	X	O
Ministry	NNP	1000111	O
of	IN	00010	O
Foreign	NNP	1101110111	O
Affairs	NNP	101110010	O
,	,	00000	O
Pakistani	NNP	110111010	O
Military	JJ	0111011110	O
JULY	NN	X	O
2015	CD	X	O
APT28	NNP	00111111010	O
used	VBD	0011011100	O
two	CD	11101101	O
domains	NNS	10111111010	O
(	(	0111101110	O
nato-news.com	JJ	X	O
and	CC	00001101	O
bbc-news.org	JJ	X	O
)	)	01111000	O
to	TO	000110	O
host	VB	101101111010	O
an	DT	11111110	O
Adobe	NNP	0011111110110	O
Flash	NNP	11010010	O
zero-day	JJ	1101010110	O
exploit	NN	1010011100	O
to	TO	000110	O
target	VB	101010110	O
NATO	NNP	0011111011	O
,	,	00000	O
the	DT	111110	O
Afghan	NNP	X	O
Ministry	NNP	1000111	O
of	IN	00010	O
Foreign	NNP	1101110111	O
Affairs	NNP	101110010	O
,	,	00000	O
and	CC	00001101	O
the	DT	111110	O
Pakistani	NNP	110111010	O
military	JJ	110110010	O
.	.	0110	O

German	JJ	110111110	O
Bundestag	NNP	X	O
&	CC	01110010	O
Political	NNP	X	O
Parties	NNS	X	O
JUNE	NN	X	O
2015	CD	X	O
Germany	NNP	0011111011	O
’	NNP	X	O
s	VBZ	011101011	O
Federal	NNP	000010110	O
Office	NNP	11010010	O
for	IN	0001111010	O
Security	NNP	0111000	O
in	IN	0001110	O
Information	NNP	0111000	O
Technology	NNP	0111000	O
(	(	0111101110	O
BSI	NNP	X	O
)	)	01111000	O
announced	VBD	0011101010	O
that	IN	00001111	O
APT28	NNP	00111111010	O
was	VBD	00100010	O
likely	JJ	00101111011	O
responsible	JJ	0011010101	O
for	IN	0001111010	O
the	DT	111110	O
spear	JJ	0011111110111	O
phishing	NN	11010010	O
emails	NNS	101100111	O
sent	VBD	001101110110	O
to	TO	000110	O
members	NNS	101111001	O
of	IN	00010	O
several	JJ	11101100	O
German	JJ	110111110	O
political	JJ	110110010	O
parties	NNS	1011100010	O
.	.	0110	O

The	DT	010010	O
head	NN	1011010010	O
of	IN	00010	O
Germany	NNP	0011111011	O
’	NNP	X	O
s	VBZ	011101011	O
domestic	JJ	11011100	O
intelligence	NN	110110011	O
agency	NN	1011101100	O
,	,	00000	O
Bundesamt	NNP	X	O
für	VBD	X	O
Ver-	NNP	X	O
fassungsschutz	NN	X	O
(	(	0111101110	O
BfV	NNP	X	O
)	)	01111000	O
,	,	00000	O
also	RB	0010111100	O
attributed	VBD	001100101	O
the	DT	111110	O
June	NNP	001111010	O
2015	CD	X	O
compromise	NN	10010100	O
of	IN	00010	O
the	DT	111110	O
Bundestag	NNP	X	O
’	NNP	X	O
s	VBD	011101011	O
networks	NNS	1011111000	O
to	TO	000110	O
APT28.5,6	VB	X	B-Verb
Kyrgyzstan	NNP	X	B-Entity
Ministry	NNP	1000111	I-Entity
of	IN	00010	I-Entity
Foreign	NNP	1101110111	I-Entity
Affairs	NNP	101110010	I-Entity
OCTOBER	NN	X	I-Entity
2014	CD	0011111010	I-Entity
THROUGH	IN	X	I-Entity
SEPTEMBER	NN	X	I-Entity
2015	CD	X	I-Entity
FireEye	NNP	00111111011	I-Entity
iSight	JJ	X	I-Entity
Intelligence	NNP	0111000	I-Entity
identified	VBD	00110110010	I-Entity
changes	NNS	10010010	I-Entity
made	VBN	0011011101010	I-Entity
to	TO	000110	I-Entity
domain	VB	10110111100	I-Entity
name	NN	1011010000	I-Entity
server	NN	10110001	I-Entity
(	(	0111101110	I-Entity
DNS	NNP	1101010100	I-Entity
)	)	01111000	I-Entity
records	NNS	10010100	I-Entity
that	WDT	00001111	I-Entity
suggest	VBP	001110000	I-Entity
that	IN	00001111	I-Entity
APT28	NNP	00111111010	I-Entity
intercepted	VBD	001101111111	I-Entity
email	JJ	110100111	I-Entity
traf-	NN	X	I-Entity
fic	NN	X	I-Entity
from	IN	00011110110	I-Entity
the	DT	111110	I-Entity
Kyrgyzstan	NNP	X	I-Entity
Ministry	NNP	1000111	I-Entity
of	IN	00010	I-Entity
Foreign	NNP	1101110111	I-Entity
Affairs	NNP	101110010	I-Entity
after	IN	00011111110111	I-Entity
maliciously	RB	001011111111	I-Entity
modifying	VBG	00111011100	I-Entity
DNS	NNP	1101010100	I-Entity
records	NNS	10010100	I-Entity
of	IN	00010	I-Entity
the	DT	111110	I-Entity
ministry	NN	X	I-Entity
’	NNP	X	I-Entity
