majority	NN	1000111	O
of	IN	00010	O
them	PRP	10011110	O
are	VBP	00100001	O
small	JJ	1100110110	O
community	NN	1011101100	O
banks	NNS	101110010	O
,	,	00000	O
where	WRB	001110110111	O
hackers	NNS	10111001111	O
attacked	VBD	101010101	O
card	JJ	10011001	O
processing	NN	1010110111	O
systems	NNS	1011111000	O
.	.	0110	O

The	DT	010010	O
average	JJ	1010111100	O
damage	NN	100101110	O
from	IN	00011110110	O
each	DT	111010011	O
successful	JJ	1100111010	O
attack	NN	1010110101	O
was	VBD	00100010	O
500,000	CD	X	O
USD	NNP	X	O
baseline	NN	X	O
.	.	0110	O

•	JJ	0111110111	O
Criminals	NNP	X	O
stole	NN	X	O
documentation	NN	1010110011	O
for	IN	0001111010	O
OceanSystems	NNP	X	O
’	NNP	X	O
FedLink	NNP	X	O
card	NN	10011001	O
processing	NN	1010110111	O
system	NN	101010001	O
,	,	00000	O
which	WDT	00101011	O
is	VBZ	00100011	O
used	VBN	0011011100	O
by	IN	000111110	O
200	CD	011101101	O
banks	NNS	101110010	O
in	IN	0001110	O
Latin	NNP	X	O
America	NNP	000010111	O
and	CC	00001101	O
the	DT	111110	O
US	NNP	110111110	O
.	.	0110	O

We	PRP	010100	O
believe	VBP	001110000	O
that	IN	00001111	O
banks	NNS	101110010	O
operating	VBG	0011010100	O
on	IN	0001111110	O
this	DT	1111110	O
infrastructure	NN	1011111001	O
are	VBP	00100001	O
at	IN	000111111110	O
risk	NN	1000110	O
of	IN	00010	O
being	VBG	001011111100	O
amongst	IN	001111111100	O
the	DT	111110	O
next	JJ	1100001	O
targets	NNS	1011100110	O
of	IN	00010	O
MoneyTaker	NNP	X	O
group	NN	1011101001	O
.	.	0110	O

•	NN	0111110111	O
In	IN	01011100	O
Russia	NNP	0011111011	O
,	,	00000	O
they	PRP	0010100100	O
focus	VBP	100101111	O
on	IN	0001111110	O
attacks	NNS	101110000	O
on	IN	0001111110	O
the	DT	111110	O
system	NN	101010001	O
of	IN	00010	O
interbank	NN	X	O
transfers	NNS	1011010010	O
AWS	NNP	X	O
CBR	NNP	X	O
(	(	0111101110	O
Russian	JJ	110111010	O
Interbank	NNP	X	O
payment	NN	1101000	O
system	NN	101010001	O
)	)	01111000	O
.	.	0110	O

The	DT	010010	O
average	JJ	1010111100	O
amount	NN	1000101	O
of	IN	00010	O
damage	NN	100101110	O
caused	VBN	0011011101010	O
by	IN	000111110	O
this	DT	1111110	O
theft	NN	101011000	O
scheme	NN	10111111101	O
is	VBZ	00100011	O
1.2	CD	0011111000	O
million	CD	101111010	O
USD	NNP	X	O
per	IN	011111111110	O
incident	NN	1010011101	O
.	.	0110	O

That	DT	0100110	O
said	VBD	10010011	O
,	,	00000	O
the	DT	111110	O
affected	JJ	101010100	O
banks	NNS	101110010	O
managed	VBN	001100101	O
to	TO	000110	O
return	VB	1100101111	O
some	DT	1110101110	O
portion	NN	1000101	O
of	IN	00010	O
the	DT	111110	O
stolen	VBN	110011110	O
money	NN	110110011	O
.	.	0110	O

Tools	NNS	011111010	O
and	CC	00001101	O
tactics	NNS	10111110100	O
Attackers	NNS	0101011	O
use	VBP	10010110	O
both	DT	00111011100	O
borrowed	NNS	X	O
and	CC	00001101	O
their	PRP$	1111111110	O
own	JJ	1100101110	O
self-written	JJ	X	O
tools	NNS	10111111011	O
.	.	0110	O

When	WRB	01011111	O
attacking	VBG	001110111010	O
,	,	00000	O
hackers	NNS	10111001111	O
act	VBP	100101111	O
creatively	RB	X	O
and	CC	00001101	O
wisely	RB	X	O
:	:	O	O
they	PRP	0010100100	O
use	VBP	10010110	O
«	JJ	X	O
one-	NN	X	O
time	NN	1010111110	O
»	JJ	X	O
infrastructure	NN	1011111001	O
and	CC	00001101	O
carefully	RB	001011111111	O
erase	VB	X	O
traces	NNS	10111111111	O
of	IN	00010	O
their	PRP$	1111111110	O
activity	NN	101110111111	O
post-incident	NN	X	O
.	.	0110	O

Infiltration	NN	X	O
•	NN	0111110111	O
To	TO	01011101	O
penetrate	VB	0011100110	O
the	DT	111110	O
corporate	JJ	1101110111	O
network	NN	101010010	O
,	,	00000	O
the	DT	111110	O
group	NN	1011101001	O
uses	VBZ	0011101001	O
legitimate	VBP	110010011	O
pen	JJ	X	O
testing	NN	10111111110	O
tools	NNS	10111111011	O
-	:	01111011110	O
Metasploit	NNP	101010111	O
and	CC	00001101	O
PowerShell	NNP	X	O
Empire	NNP	X	O
.	.	0110	O

•	NN	0111110111	O
After	IN	01011101	O
successful	JJ	1100111010	O
infection	NN	1010110111	O
,	,	00000	O
they	PRP	0010100100	O
carefully	RB	001011111111	O
erase	VBP	X	O
malware	NN	10100010	O
traces	NNS	10111111111	O
.	.	0110	O

However	RB	010110	O
,	,	00000	O
when	WRB	0011101111100	O
investigating	VBG	001110111010	O
one	CD	11101000	O
of	IN	00010	O
the	DT	111110	O
incidents	NNS	10111001111	O
,	,	00000	O
we	PRP	00101000	O
managed	VBN	001100101	O
to	TO	000110	O
discover	VB	0011100110	O
the	DT	111110	O
initial	JJ	1100101101	O
point	NN	10010001	O
of	IN	00010	O
compromise	NN	10010100	O
:	:	O	O
hackers	NNS	10111001111	O
penetrated	VBD	001101110100	O
the	DT	111110	O
bank	NN	101010110	O
’	NNP	X	O
s	VBZ	011101011	O
internal	JJ	1100101111	O
network	NN	101010010	O
by	IN	000111110	O
gaining	VBG	11010101111	O
access	NN	10011011	O
to	TO	000110	O
the	DT	111110	O
home	NN	1100101111	O
computer	NN	101010000	O
of	IN	00010	O
the	DT	111110	O
bank	NN	101010110	O
’	NNP	X	O
s	NN	011101011	O
system	NN	101010001	O
administrator	NN	1011101101	O
.	.	0110	O

Stealthy	NNP	X	B-Entity
techniques	NNS	10111110100	I-Entity
•	IN	0111110111	B-Preposition
The	DT	010010	B-Entity
group	NN	1011101001	I-Entity
uses	VBZ	0011101001	I-Entity
‘	NNP	X	I-Entity
fileless	NN	X	I-Entity
’	NNP	X	I-Entity
malware	NN	10100010	I-Entity
which	WDT	00101011	O
only	RB	001011111001	O
exists	VBZ	1011011000	O
in	IN	0001110	O
RAM	NNP	X	O
and	CC	00001101	O
is	VBZ	00100011	O
removed	VBN	00110111100	O
on	IN	0001111110	O
rebooting	NN	X	O
.	.	0110	O

4	CD	001111100111	O
•	NN	0111110111	O
To	TO	01011101	O
protect	VB	0011100110	O
C	NNP	01110011	O
&	CC	01110010	O
C	NNP	01110011	O
communications	NNS	101111101110	O
from	IN	00011110110	O
being	VBG	001011111100	O
detected	VBN	0011011101110	O
by	IN	000111110	O
security	NN	11011000	O
teams	NNS	10111111011	O
,	,	00000	O
hackers	NNS	10111001111	O
employ	VBP	0011100100	O
SSL	NNP	110010100	O
certificates	NNS	10111111010	O
generated	VBD	001101110100	O
using	VBG	0001111111000	O
names	NNS	1011010001	O
of	IN	00010	O
well-known	JJ	1100110100	O
brands	NNS	X	O
:	:	O	O
Bank	NNP	000010111	O
of	IN	00010	O
America	NNP	000010111	O
,	,	00000	O
Federal	NNP	000010110	O
Reserve	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
Microsoft	NNP	0011111110110	O
,	,	00000	O
Yahoo	NNP	110111110	O
,	,	00000	O
etc	NN	01111100	O
.	.	0110	O

•	NN	0111110111	B-Entity
Servers	NNS	10110000	I-Entity
used	VBD	0011011100	B-Verb
to	TO	000110	B-Preposition
perform	VB	0011100101	B-Entity
initial	JJ	1100101101	I-Entity
infection	NN	1010110111	I-Entity
are	VBP	00100001	B-Verb
one-time	JJ	X	B-Entity
components	NNS	10111111001	I-Entity
which	WDT	00101011	I-Entity
are	VBP	00100001	I-Entity
changed	VBN	0011011101011	I-Entity
immediately	RB	001011111001	I-Entity
after	IN	00011111110111	I-Entity
a	DT	11110	I-Entity
successful	JJ	1100111010	I-Entity
infection	NN	1010110111	I-Entity
.	.	0110	O

Attack	NN	011101101	B-Entity
tools	NNS	10111111011	I-Entity
Members	NNS	010000	I-Entity
of	IN	00010	I-Entity
the	DT	111110	I-Entity
group	NN	1011101001	I-Entity
are	VBP	00100001	O
skilled	VBN	1100111011	O
enough	RB	10011011	O
to	TO	000110	O
promptly	RB	X	O
adjust	VB	X	O
the	DT	111110	O
tools	NNS	10111111011	O
applied	VBD	0011011101011	O
.	.	0110	O

In	IN	01011100	O
some	DT	1110101110	O
cases	NNS	10111111110	O
,	,	00000	O
they	PRP	0010100100	O
made	VBD	0011011101010	O
changes	NNS	10010010	O
to	TO	000110	O
the	DT	111110	O
source	NN	1010011110	O
code	NN	101001100	O
‘	NN	X	O
on	IN	0001111110	O
the	DT	111110	O
fly	NN	100101111	O
’	SYM	X	O
-	:	01111011110	O
during	IN	00011111110110	O
the	DT	111110	O
attack	NN	1010110101	O
.	.	0110	O

Created	VBN	X	B-Entity
tools	NNS	10111111011	I-Entity
Borrowed	NNP	X	I-Entity
tools	NNS	10111111011	I-Entity
MoneyTaker	NNP	X	I-Entity
5.0	CD	X	I-Entity
-	:	01111011110	I-Entity
malicious	JJ	110010010	I-Entity
program	NN	1010011010	I-Entity
for	IN	0001111010	B-Preposition
auto	NN	X	B-Entity
replacement	NN	X	I-Entity
of	IN	00010	I-Entity
payment	NN	1101000	I-Entity
data	NNS	10011100	I-Entity
in	IN	0001110	O
AWS	NNP	X	O
CBR	NNP	X	O
‘	JJ	X	O
Screenshotter	NNP	X	O
’	NNP	X	O
and	CC	00001101	O
‘	NNP	X	O
keylogger	NNP	1010001100	O
’	NNP	X	O
to	TO	000110	O
conduct	NN	00111001110	O
espionage	NN	1010110100	O
and	CC	00001101	O
capture	NN	00111001111	O
keystrokes	NNS	101100111	O
Metasploit	NNP	101010111	O
and	CC	00001101	O
PowerShell	NNP	X	O
Empire	NNP	X	O
Privilege	NNP	X	O
escalation	NN	10111111110	O
tools	NNS	10111111011	O
,	,	00000	O
whose	WP$	000010011	O
code	NN	101001100	O
were	VBD	00100000	O
demonstrated	VBN	00110110101	O
as	IN	00001110	O
a	DT	11110	O
Proof	NNP	X	O
of	IN	00010	O
Concept	NNP	X	O
at	IN	000111111110	O
ZeroNights	NNP	X	O
cybersecurity	NN	110110011	O
conference	NN	1011101100	O
in	IN	0001110	O
Moscow	NNP	0011111011	O
in	IN	0001110	O
2016	CD	X	O
.	.	0110	O

More	JJR	0100011	O
data	NNS	10011100	O
provided	VBD	001101110100	O
later	RBR	001011111111	O
in	IN	0001110	O
this	DT	1111110	O
report	NN	10111011110	O
Moneytaker	NNP	X	O
‘	NNP	X	O
Auto-replacement	NNP	X	O
’	NN	X	O
program	NN	1010011010	O
to	TO	000110	O
substitute	VB	X	B-Verb
payment	NN	1101000	B-Entity
details	NNS	10111111111	I-Entity
in	IN	0001110	I-Entity
the	DT	111110	I-Entity
interbank	NN	X	I-Entity
transfer	NN	00111001111	I-Entity
system	NN	101010001	I-Entity
Citadel	NNP	X	I-Entity
and	CC	00001101	I-Entity
Kronos	NNP	X	I-Entity
Banking	NNP	X	I-Entity
Trojans	NNPS	10111111011	I-Entity
.	.	0110	O

The	DT	010010	O
latter	RB	101000010	O
one	CD	11101000	O
was	VBD	00100010	O
used	VBN	0011011100	O
to	TO	000110	O
deliver	VB	00111001110	O
a	DT	11110	O
Point-of-Sale	JJ	X	O
(	(	0111101110	O
POS	NNP	O	O
)	)	01111000	O
malware	NN	10100010	O
dubbed	VBN	0011010110	O
ScanPOS	NNP	X	O
Tracking	VBG	X	O
the	DT	111110	O
attacks	NNS	101110000	O
•	NN	0111110111	O
Servers	NNS	10110000	O
used	VBD	0011011100	O
to	TO	000110	O
conduct	VB	00111001110	O
the	DT	111110	O
attacks	NNS	101110000	O
were	VBD	00100000	O
specifically	RB	001011111010	O
configured	VBN	001101110110	O
to	TO	000110	O
deliver	VB	00111001110	O
the	DT	111110	O
malicious	JJ	110010010	O
payload	NN	1010011011	O
to	TO	000110	O
a	DT	11110	O
pre-	NN	X	O
determined	JJ	0011011101110	O
list	NN	1000100	O
of	IN	00010	O
IP	NNP	110100110	O
addresses	VBZ	10110010	O
belonging	VBG	001100100	O
to	TO	000110	O
the	DT	111110	O
target	NN	101010110	O
company	NN	1011101100	O
.	.	0110	O

This	DT	0100110	O
methodology	NN	101001000	O
was	VBD	00100010	O
employed	VBN	0011011100	O
by	IN	000111110	O
attackers	NNS	10100000	O
to	TO	000110	O
prevent	NN	0011100110	O
the	DT	111110	O
payload	NN	1010011011	O
from	IN	00011110110	O
falling	VBG	0011011101111	O
into	IN	0001111111010	O
the	DT	111110	O
hands	NNS	100101111	O
of	IN	00010	O
security	NN	11011000	O
analysts	NNS	10111001111	O
and	CC	00001101	O
experts	NNS	10111001111	O
.	.	0110	O

•	NN	0111110111	O
After	IN	01011101	O
each	DT	111010011	O
round	NN	X	O
of	IN	00010	O
attacks	NNS	101110000	O
,	,	00000	O
hackers	NNS	10111001111	O
deploy	VBP	00111001110	O
new	JJ	11001101111	O
infrastructure	NN	1011111001	O
for	IN	0001111010	O
network	NN	101010010	O
persistence	NN	101011000	O
.	.	0110	O

•	NN	0111110111	O
In	IN	01011100	O
detected	JJ	0011011101110	O
incidents	NNS	10111001111	O
,	,	00000	O
criminals	NNS	X	B-Entity
used	VBD	0011011100	B-Verb
a	DT	11110	B-Entity
program	NN	1010011010	I-Entity
that	WDT	00001111	O
should	MD	001001000	O
have	VB	00100110	O
carefully	RB	001011111111	O
removed	VBN	00110111100	O
all	DT	111010110	O
components	NNS	10111111001	O
of	IN	00010	O
the	DT	111110	O
programs	NNS	10111111001	O
applied	VBN	0011011101011	O
.	.	0110	O

However	RB	010110	O
,	,	00000	O
due	JJ	001100100	O
to	TO	000110	O
an	DT	11111110	O
error	NN	1010011110	O
made	VBN	0011011101010	O
by	IN	000111110	O
the	DT	111110	O
developer	NN	101000011	O
,	,	00000	O
the	DT	111110	O
data	NNS	10011100	O
were	VBD	00100000	O
not	RB	00101110	O
deleted	VBN	00110111100	O
from	IN	00011110110	O
the	DT	111110	O
attacked	JJ	101010101	O
machines	NNS	1011111000	O
,	,	00000	O
which	WDT	00101011	O
enabled	VBN	00110111101	O
forensic	JJ	110010100	O
experts	NNS	10111001111	O
to	TO	000110	O
learn	VB	0011100110	O
details	NNS	10111111111	O
of	IN	00010	O
the	DT	111110	O
hackers	NNS	10111001111	O
’	VBP	X	O
activity	NN	101110111111	O
.	.	0110	O

5	CD	001111100111	O
Interrelations	NNS	X	O
between	IN	000111101110	O
incidents	NNS	10111001111	O
In	IN	01011100	O
1.5	CD	011101000	O
years	NNS	101111010	O
,	,	00000	O
Group-IB	NNP	X	O
confirmed	VBD	00110110010	O
20	CD	011101101	O
incidents	NNS	10111001111	O
in	IN	0001110	O
total	NN	1010111101	O
.	.	0110	O

Initially	RB	010110	O
we	PRP	00101000	O
divided	VBD	0011011101111	O
these	DT	11101110	O
incidents	NNS	10111001111	O
into	IN	0001111111010	O
three	CD	11101101	O
groups	NNS	1011101011	O
and	CC	00001101	O
considered	VBN	00110110101	O
them	PRP	10011110	O
as	IN	00001110	O
separate	NN	11001101111	O
.	.	0110	O

However	RB	010110	O
,	,	00000	O
through	IN	00011111110110	O
in-depth	JJ	1100101011	O
investigation	NN	1010110010	O
of	IN	00010	O
the	DT	111110	O
infrastructure	NN	1011111001	O
,	,	00000	O
tools	NNS	10111111011	O
,	,	00000	O
and	CC	00001101	O
tactics	NNS	10111110100	O
applied	VBN	0011011101011	O
,	,	00000	O
which	WDT	00101011	O
will	MD	001001010	O
be	VB	00101100	O
further	JJ	1100101011	O
covered	VBN	00110110111	O
in	IN	0001110	O
this	DT	1111110	O
report	NN	10111011110	O
,	,	00000	O
we	PRP	00101000	O
have	VBP	00100110	O
concluded	VBN	0011011000	O
that	IN	00001111	O
one	CD	11101000	O
group	NN	1011101001	O
is	VBZ	00100011	O
behind	IN	00011111111110	O
all	PDT	111010110	O
these	DT	11101110	O
attacks	NNS	101110000	O
–	VBP	0111101111111	O
MoneyTaker	NNP	X	O
.	.	0110	O

This	DT	0100110	O
is	VBZ	00100011	O
supported	VBN	001101110100	O
by	IN	000111110	O
technical	JJ	110010100	O
analysis	NN	1010110011	O
provided	VBD	001101110100	O
later	RB	001011111111	O
in	IN	0001110	O
this	DT	1111110	O
report	NN	10111011110	O
:	:	O	O
Group	NNP	001111001	O
1	CD	00111110010	O
Group	NNP	001111001	O
2	CD	00111110010	O
Group	NNP	001111001	O
3	CD	00111110010	O
17	CD	001111100111	O
incidents	NNS	10111001111	O
in	IN	0001110	O
US	NNP	110111110	O
and	CC	00001101	O
UK	NNP	110111110	O
organizations	NNS	101110010	O
.	.	0110	O

In	IN	01011100	O
the	DT	111110	O
majority	NN	1000111	O
of	IN	00010	O
instances	NNS	10111111110	O
,	,	00000	O
hackers	NNS	10111001111	O
used	VBD	0011011100	O
the	DT	111110	O
same	JJ	11000101	O
C	NNP	01110011	O
&	CC	01110010	O
C	NNP	01110011	O
server	NN	10110001	O
to	TO	000110	O
control	VB	1101000	B-Verb
the	DT	111110	B-Entity
initial	JJ	1100101101	I-Entity
part	NN	100001	I-Entity
of	IN	00010	I-Entity
their	PRP$	1111111110	I-Entity
attacks	NNS	101110000	I-Entity
.	.	0110	O

In	IN	01011100	O
some	DT	1110101110	O
cases	NNS	10111111110	O
,	,	00000	O
we	PRP	00101000	O
saw	VBD	00110110010	O
a	DT	11110	O
similar	JJ	001100111	O
use	NN	10010110	O
of	IN	00010	O
the	DT	111110	O
infrastructure	NN	1011111001	O
from	IN	00011110110	O
which	WDT	00101011	O
remote	VBP	11010101111	O
connections	NNS	101111101111	O
were	VBD	00100000	O
performed	VBN	0011011101010	O
using	VBG	0001111111000	O
LogMeIn	NNP	X	O
.	.	0110	O

Common	JJ	110111101	O
features	NNS	10111111101	O
of	IN	00010	O
Groups	NNP	X	O
1-3	JJ	X	O
2	CD	00111110010	O
incidents	NNS	10111001111	O
occurred	VBD	00110110110	O
in	IN	0001110	O
Russia	NNP	0011111011	O
in	IN	0001110	O
the	DT	111110	O
autumn	NN	X	O
of	IN	00010	O
2016	CD	X	O
.	.	0110	O

The	DT	010010	O
two	CD	11101101	O
attacks	NNS	101110000	O
occurred	VBD	00110110110	O
at	IN	000111111110	O
the	DT	111110	O
same	JJ	11000101	O
time	NN	1010111110	O
;	:	011110111110	O
in	IN	0001110	O
both	DT	00111011100	O
cases	NNS	10111111110	O
Meterpreter	NNP	X	O
was	VBD	00100010	O
used	VBN	0011011100	O
to	TO	000110	O
attack	VB	1010110101	O
the	DT	111110	O
same	JJ	11000101	O
target	NN	101010110	O
–	JJ	0111101111111	O
servers	NNS	10110000	O
of	IN	00010	O
the	DT	111110	O
Russian	JJ	110111010	O
interbank	NN	X	O
transfer	NN	00111001111	O
system	NN	101010001	O
(	(	0111101110	O
AWS	NNP	X	O
CBR	NNP	X	O
)	)	01111000	O
.	.	0110	O

1	CD	00111110010	O
incident	NN	1010011101	O
in	IN	0001110	O
Russia	NNP	0011111011	O
in	IN	0001110	O
the	DT	111110	O
autumn	NN	X	O
of	IN	00010	O
2017	CD	X	O
.	.	0110	O

The	DT	010010	O
attack	NN	1010110101	O
was	VBD	00100010	O
conducted	VBN	0011011101010	O
on	IN	0001111110	O
the	DT	111110	O
AWS	NNP	X	O
CBR	NNP	X	O
using	VBG	0001111111000	O
Meterpreter	NNP	X	O
.	.	0110	O

•	NN	0111110111	O
Metasploit	NNP	101010111	O
used	VBD	0011011100	O
to	TO	000110	O
infiltrate	VB	0011100110	O
corporate	JJ	1101110111	O
networks	NNS	1011111000	O
•	JJ	0111110111	O
SSL	NNP	110010100	O
certificates	NNS	10111111010	O
generated	VBD	001101110100	O
using	VBG	0001111111000	O
popular	JJ	1100110100	O
brands	NNS	X	O
to	TO	000110	O
protect	VB	0011100110	O
traffic	NN	10110110010	O
between	IN	000111101110	O
Meterpreter	NNP	X	O
and	CC	00001101	O
C	NNP	01110011	O
&	CC	01110010	O
C	NNP	01110011	O
•	JJ	0111110111	O
Russian-speaking	JJ	X	O
attackers	NNS	10100000	O
•	RB	0111110111	O
Own	NNP	X	O
developers	NNS	10111001110	O
who	WP	0010100111	O
create	VBP	00111001111	O
unique	JJ	1100110110	O
tools	NNS	10111111011	O
•	JJ	0111110111	O
Modification	NNP	X	O
of	IN	00010	O
the	DT	111110	O
malicious	JJ	110010010	O
code	NN	101001100	O
during	IN	00011111110110	O
attack	NN	1010110101	O
•	NN	0111110111	O
Covering	VBG	X	O
tracks	NNS	1100101110	O
of	IN	00010	O
the	DT	111110	O
initial	JJ	1100101101	O
infection	NN	1010110111	O
vector	NN	101101011	O
•	NN	0111110111	O
Setting	VBG	X	O
up	RP	10011001	O
forwarding	VBG	10011111	O
corporate	JJ	1101110111	O
emails	NNS	101100111	O
to	TO	000110	O
Yandex	NNP	X	O
and	CC	00001101	O
Mail.ru	NNP	X	O
,	,	00000	O
free	JJ	110010011	O
mail	NN	1101010100	O
services	NNS	10111110110	O
.	.	0110	O

Common	JJ	110111101	O
features	NNS	10111111101	O
of	IN	00010	O
Groups	NNP	X	O
2	CD	00111110010	O
and	CC	00001101	O
3	CD	00111110010	O
•	RB	0111110111	O
Originally	RB	X	O
targeted	VBN	110011100	O
AWS	NNP	X	O
CBR	NNP	X	O
in	IN	0001110	O
Russia	NNP	0011111011	O
•	NN	0111110111	O
Using	VBG	01011111	O
domains	NNS	10111111010	O
in	IN	0001110	O
the	DT	111110	O
.ga	NNP	X	O
zone	NN	10101111111	O
•	NN	0111110111	O
Similar	NNP	010110	O
manner	NN	10010001	O
of	IN	00010	O
propagation	NN	1010110100	O
across	IN	00011111111110	O
the	DT	111110	O
network	NN	101010010	O
.	.	0110	O

•	IN	0111110111	O
The	DT	010010	O
same	JJ	11000101	O
hosting	NN	001110111010	O
service	NN	101101111011	O
used	VBN	0011011100	O
in	IN	0001110	O
the	DT	111110	O
incidents	NNS	10111001111	O
in	IN	0001110	O
2016	CD	X	O
and	CC	00001101	O
2017	CD	X	O
Common	JJ	110111101	O
features	NNS	10111111101	O
of	IN	00010	O
Groups	NNP	X	O
1	CD	00111110010	O
and	CC	00001101	O
2	CD	00111110010	O
In	IN	01011100	O
both	DT	00111011100	O
groups	NNS	1011101011	O
of	IN	00010	O
incidents	NNS	10111001111	O
,	,	00000	O
UltraVNC	NNP	X	O
