North	NNP	00111111100	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.	.	0110	O
5	CD	001111100111	O
PowerSpritz	NN	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.	.	0110	O
6	CD	001111100111	O
Windows	NNS	110101110	O
Shortcut	NNP	X	O
(	(	0111101110	O
LNK	NNP	X	O
)	)	01111000	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
..	VBZ	011101001	O
8	CD	001111100111	O
Microsoft	NNP	0011111110110	O
Compiled	NNP	X	O
HTML	NNP	1010011110	O
Help	NNP	X	O
(	(	0111101110	O
CHM	NNP	X	O
)	)	01111000	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
9	CD	001111100111	O
JavaScript	NN	1010011111	O
Downloaders	NNS	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
11	CD	001111100110	O
VBScript	NNP	X	O
Macro	NNP	X	O
Microsoft	NNP	0011111110110	O
Office	NNP	11010010	O
Documents	NNS	01111001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.	.	0110	O
13	CD	001111100111	O
Backdoored	NNP	X	O
PyInstaller	NNP	X	O
Applications	NNP	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
..	VBZ	011101001	O
15	CD	001111100110	O
Implant	JJ	X	O
Description	NNP	X	O
and	CC	00001101	O
Analysis	NNP	010000	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
..18	NN	X	O
PowerRatankba	NNP	X	O
Description	NNP	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.	.	0110	O
18	CD	001111100111	O
PowerRatankba.A	NNP	X	O
C	NNP	01110011	O
&	CC	01110010	O
C	NNP	01110011	O
Description	NNP	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.	.	0110	O
19	CD	001111100111	O
PowerRatankba.B	NNP	X	O
C	NNP	01110011	O
&	CC	01110010	O
C	NNP	01110011	O
Description	NNP	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
20	CD	011101101	O
PowerRatankba	NNP	X	O
Persistence	NNP	0100111	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
20	CD	011101101	O
PowerRatankba.B	NNP	X	O
Stage2	NNP	X	O
-	:	01111011110	O
Gh0st	NNP	01111110	O
RAT	NNP	011111110	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
..	VBZ	011101001	O
21	CD	001111100111	O
Gh0st	NNP	01111110	O
RAT	NNP	011111110	O
Purpose	NNP	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
..	VBZ	011101001	O
23	CD	001111100110	O
Shopping	VBG	X	O
Spree	NN	X	O
:	:	O	O
Enter	NN	X	O
RatankbaPOS	NNP	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
23	CD	001111100110	O
RatankbaPOS	NNP	X	O
Analysis	NN	010000	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
..	VBZ	011101001	O
23	CD	001111100110	O
RatankbaPOS	NNP	X	O
Targeted	NNP	110111101	O
Region	NNP	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.	.	0110	O
28	CD	001111100110	O
Attribution	NN	01011110	O
to	TO	000110	O
Lazarus	NNP	X	O
Group	NNP	001111001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.28	NN	X	O
Encryption	NN	0111000	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
.	.	0110	O
28	CD	001111100110	O
Obfuscation	NN	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
..	VBZ	011101001	O
30	CD	001111100110	O
Functionality	NN	X	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
...	:	011101001	O
